Latitude: 34.683033  Longitude: -115.598185,,,,,,,,
X & Y on Lambert Conformal Conic: -1369946.03 -702310.28,,,,,,,,
Tile: 11193,,,,,,,,
Elevation: 881 meters,,,,,,,,
All years; all variables; Daymet Software Version 4.0,,,,,,,,
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 ,,,,,,,,
,,,,,,,,
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2019,198,50668.32,0,482.28,0,36.15,21.05,957.19
2019,199,50598.52,0,511.3,0,36.88,20.2,905.07
2019,200,50526.48,0,482.33,0,36.24,21.06,957.27
2019,201,50452.25,0,498.9,0,36.92,20.8,941.1
2019,202,50375.85,0,519.22,0,38.47,20.91,948.46
2019,203,50297.34,0,432.04,0,37.59,24.31,1181.76
2019,204,50216.76,0,373.87,0,36.79,25.84,1302.35
2019,205,50134.15,7.96,293.58,0,35.67,24.28,1179.25
2019,206,50049.55,4.22,303.62,0,35.3,23.53,1123.93
2019,207,49963.02,0,454.17,0,37.63,23.77,1141.49
2019,208,49874.59,0,473.28,0,39.56,24.54,1199.59
2019,209,49784.3,0,479.99,0,40.99,25.43,1268.83
2019,210,49692.21,0,454.07,0,40.03,25.87,1305.26
2019,211,49598.36,0,402.5,0,37.67,25.89,1306.56
2019,212,49502.79,0,371.97,0,34.83,24.43,1190.59
2019,213,49405.55,0,465.58,0,37.58,23.38,1113.57
2019,214,49306.67,0,481.15,0,38.89,23.77,1141.86
2019,215,49206.21,0,485.86,0,39.83,24.26,1177.97
2019,216,49104.21,0,465.38,0,39.62,25.06,1239.83
2019,217,49000.7,0,449.38,0,38.32,24.7,1211.96
2019,218,48895.75,0,354.95,0,36.24,26.33,1343.51
2019,219,48789.38,0,426.12,0,36.49,24.13,1168.39
2019,220,48681.64,0,472.85,0,36.28,22,1018.51
2019,221,48572.57,0,487.75,0,35.41,20.55,925.93
