Latitude: 34.710962  Longitude: -115.667023,,,,,,,,
X & Y on Lambert Conformal Conic: -1375363.1 -698243.08,,,,,,,,
Tile: 11193,,,,,,,,
Elevation: 907 meters,,,,,,,,
All years; all variables; Daymet Software Version 4.0,,,,,,,,
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 ,,,,,,,,
,,,,,,,,
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2019,211,49598.36,0,408.02,0,37.45,25.57,1280.64
2019,212,49502.79,0,377.42,0,34.62,24.11,1166.54
2019,213,49405.55,0,469.57,0,37.29,23.07,1091.49
2019,214,49306.67,0,485.19,0,38.61,23.47,1119.5
2019,215,49206.21,0,489.7,0,39.56,24,1158.24
2019,216,49104.21,0,468.72,0,39.27,24.74,1214.37
2019,217,49000.7,0,442.33,0,37.59,24.46,1193.55
2019,218,48895.75,0,356.71,0,35.93,26.05,1319.7
2019,219,48789.38,0,427.62,0,36.23,23.95,1155.01
2019,220,48681.64,0,473.47,0,35.94,21.85,1008.62
2019,221,48572.57,0,491.52,0,35.05,20.27,908.8
