Latitude: 34.670135  Longitude: -115.602906,,,,,,,,
X & Y on Lambert Conformal Conic: -1370612.33 -703588.05,,,,,,,,
Tile: 11193,,,,,,,,
Elevation: 893 meters,,,,,,,,
All years; all variables; Daymet Software Version 4.0,,,,,,,,
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 ,,,,,,,,
,,,,,,,,
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2019,201,50452.25,0,501.13,0,36.87,20.79,940.84
2019,202,50375.85,0,521.42,0,38.43,20.91,947.92
2019,203,50297.34,0,434.39,0,37.51,24.27,1178.75
2019,204,50216.76,0,376.25,0,36.7,25.78,1297.56
2019,205,50134.15,7.82,296.01,0,35.59,24.21,1174.63
2019,206,50049.55,4.16,306.96,0,35.27,23.47,1119.99
2019,207,49963.02,0,457.93,0,37.58,23.71,1136.88
2019,208,49874.59,0,476.62,0,39.5,24.52,1198.05
2019,209,49784.3,0,482.67,0,40.88,25.4,1266.84
2019,210,49692.21,0,456.33,0,39.95,25.86,1304.49
2019,211,49598.36,0,405.23,0,37.59,25.85,1303.68
2019,212,49502.79,0,374.43,0,34.76,24.4,1188.32
2019,213,49405.55,0,469.78,0,37.53,23.36,1111.86
2019,214,49306.67,0,484,0,38.79,23.78,1141.99
2019,215,49206.21,0,489.83,0,39.72,24.23,1175.61
2019,216,49104.21,0,470.18,0,39.55,25.02,1236.27
2019,217,49000.7,0,456.33,0,38.38,24.67,1208.89
2019,218,48895.75,0,358.07,0,36.16,26.29,1339.67
2019,219,48789.38,0,430.38,0,36.41,24.08,1164.68
2019,220,48681.64,0,477.83,0,36.21,21.99,1017.22
2019,221,48572.57,0,492.85,0,35.34,20.54,925.52
