Latitude: 35.344951  Longitude: -115.07755,,,,,,,,
X & Y on Lambert Conformal Conic: -1312011.82 -641137.82,,,,,,,,
Tile: 11193,,,,,,,,
Elevation: 1477 meters,,,,,,,,
All years; all variables; Daymet Software Version 4.0,,,,,,,,
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 ,,,,,,,,
,,,,,,,,
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2019,169,51775.67,0,520.7,0,30.38,17.21,741.01
2019,170,51783.78,0,537.47,0,31.51,17.41,751.28
2019,171,51788.95,0,515.99,0,31.14,17.95,778.86
2019,172,51791.17,0,514.37,0,28.95,15.78,672.75
2019,173,51790.44,0,450.64,0,26.61,15.82,674.21
2019,174,51786.75,0,509.7,0,27.4,14.36,610.08
2019,175,51780.13,0,524.64,0,30.82,16.83,722.17
2019,176,51770.56,0,495.37,0,29.41,16.73,717.68
2019,177,51758.05,0,474.33,0,28.14,16.32,697.74
2019,178,51742.62,0,503.35,0,29.36,16.39,701.17
2019,179,51724.27,0,519.59,0,30.28,16.53,707.82
2019,180,51703.02,0,474.51,0,30.62,18.67,817.37
2019,181,51678.88,0,481.98,0,31.94,19.62,870.9
2019,182,51651.87,0,476.67,0,32.46,20.31,911.48
2019,183,51622,0,520.78,0,31.31,17.42,751.83
2019,184,51589.31,0,485.8,0,30.18,17.88,775.42
2019,185,51553.81,0,497.4,0,30.05,17.39,750.44
2019,186,51515.52,0,527.21,0,30.7,16.73,717.4
2019,187,51474.48,0,508.37,0,30.43,17.25,743.01
2019,188,51430.7,0,482.52,0,29.92,17.76,769.1
2019,189,51384.22,0,506.45,0,29.22,16.19,691.52
2019,190,51335.07,0,525.14,0,30.42,16.4,701.57
2019,191,51283.29,0,552.49,0,32.96,17.18,739.59
2019,192,51228.9,0,547.95,0,34.71,18.94,832.16
2019,193,51171.93,0,446.36,0,34.62,23.3,1107.48
2019,194,51112.44,0,436.31,0,34.68,23.72,1138.27
2019,195,51050.45,0,487.42,0,35.49,22.62,1059.77
2019,196,50986,0,475.01,0,35.08,22.74,1068.15
2019,197,50919.13,0,483.5,0,34.35,21.72,999.63
2019,198,50849.88,0,474.1,0,32.09,20,893.12
2019,199,50778.3,0,524.06,0,32.68,18.4,802.62
2019,200,50704.42,0,496.62,0,32.4,19.38,857.09
2019,201,50628.29,0,527.77,0,32.82,18.32,798.45
2019,202,50549.94,0,535.53,0,33.8,18.69,818.38
2019,203,50469.44,0,470.67,0,33.47,21.2,966.61
2019,204,50386.81,0,410.65,0,31.75,21.72,999.58
2019,205,50302.11,0,397.6,0,31.19,21.67,996.65
2019,206,50215.37,0,441.64,0,31.4,20.52,924.45
2019,207,50126.65,0,442.23,0,32.18,21.24,968.7
2019,208,50035.99,0,482.74,0,34.26,21.67,996.76
2019,209,49943.44,0,483.73,0,35.66,22.9,1079.11
2019,210,49849.03,0,466.41,0,35.87,23.73,1138.78
2019,211,49752.82,0,393.01,0,32.67,23.28,1105.99
2019,212,49654.86,0,355.19,0,29.87,21.75,1002.04
2019,213,49555.18,0,471.14,0,32.09,20.31,911.71
2019,214,49453.84,0,488.75,0,33.79,21.14,962.62
2019,215,49350.88,0,482.62,0,34.95,22.42,1046.25
2019,216,49246.33,0,462.88,0,35.1,23.34,1110.19
2019,217,49140.26,0,484.84,0,36.02,23.29,1107.18
2019,218,49032.7,0,381.83,0,32.09,23.21,1101.19
2019,219,48923.7,26.64,373.51,0,32.45,19.57,867.94
2019,220,48813.3,0,505.27,0,31.4,18.32,798.5
2019,221,48701.54,0,500.59,0,31.02,18.24,794.16
2019,222,48588.47,0,467.22,0,30.05,18.73,820.96
2019,223,48474.12,0,499.37,0,29.89,17.26,743.88
2019,224,48358.55,0,520.48,0,31.16,17.32,746.89
2019,225,48241.78,0,533.13,0,33.1,18.24,794.19
2019,226,48123.87,0,531.45,0,35.23,20.04,895.16
